id, fft, fftpower, ls, lspower

/home/jchakrab/fits/pipeline_nostitch/wdec6-35M_corrected_cmap.fits [0.0 47.36842105263158 44.21052631578947 56.8421052631579 50.526315789473685 138.94736842105263 120.0 129.47368421052633 60.0 211.57894736842107 ], [1.6084685 0.17854981 0.07479869 0.06766947 0.060586233 0.041260045 0.015471125 0.014629217 0.014447605 0.0118979225 ], [0.31718061674008813 0.9515418502202643 1.5859030837004406 2.2202643171806167 2.854625550660793 3.488986784140969 4.1233480176211454 16.810572687224667 7.295154185022026 6.66079295154185 ], [4.591451442387926 4.2977665105662135 0.9045922907654164 0.9045888486251364 0.8911303697638249 0.8896652282022539 0.8395238081728146 0.8306555037357325 0.817552434165915 0.8174584822370768 ]
/home/jchakrab/fits/pipeline_nostitch/jf0391_corrected_cmap.fits [0.0 19.37219730941704 190.4932735426009 339.0134529147982 238.92376681614348 345.4708520179372 229.23766816143498 213.09417040358744 303.49775784753365 351.92825112107624 ], [1.4709383 0.1506337 0.08698984 0.048954647 0.044643033 0.0164048 0.01402102 0.011212625 0.008765233 0.008080313 ], [2.918918918918919 2.27027027027027 1.6216216216216215 0.972972972972973 0.32432432432432434 3.5675675675675675 4.216216216216217 4.864864864864865 6.810810810810811 7.45945945945946 ], [2.3869709916224027 2.293166546561117 0.6807959168050969 0.6803475089614142 0.6560572812947713 0.655406984394487 0.6458943728284365 0.6453139538353208 0.6440858402331718 0.6433461828175837 ]
/home/jchakrab/fits/pipeline_nostitch/jc00970098_corrected_cmap.fits [0.0 76.80000000000001 51.2 124.80000000000001 28.8 12.8 195.20000000000002 73.60000000000001 278.40000000000003 105.60000000000001 ], [1.2926241 0.14339553 0.09060087 0.04244534 0.035307836 0.029578498 0.025759002 0.020337947 0.017678844 0.017599992 ], [0.32142857142857145 0.9642857142857143 1.6071428571428574 2.25 2.8928571428571432 3.5357142857142865 4.178571428571429 7.392857142857143 6.75 4.821428571428572 ], [2.82587998884708 2.7267879875777523 0.66702131401365 0.6665260695527364 0.6515900984321469 0.6508187869092263 0.6130111016318444 0.6090931777575926 0.6046466324836522 0.6045620527399421 ]
/home/jchakrab/fits/pipeline_nostitch/j0351_corrected_cmap.fits [0.0 14.845360824742269 12.371134020618557 17.319587628865982 34.639175257731964 32.16494845360825 54.432989690721655 37.11340206185567 51.95876288659794 71.75257731958763 ], [1.467637 0.20050253 0.13132277 0.10086256 0.040775545 0.02704599 0.026948104 0.023529513 0.023360696 0.022033712 ], [5.213793103448276 4.7172413793103445 0.2482758620689655 5.710344827586207 0.7448275862068965 1.2413793103448274 1.7379310344827585 8.193103448275862 2.2344827586206897 8.689655172413792 ], [0.5690160420208215 0.5689635419422233 0.5667515089967471 0.5667423386853649 0.5665785788037593 0.5396548063245062 0.5387738669155833 0.4750173713932398 0.4749678706566656 0.4730255763459811 ]
/home/jchakrab/fits/pipeline_nostitch/starcal_jcf299304_corrected_cmap.fits [0.0 27.7992277992278 25.019305019305023 22.23938223938224 30.579150579150582 55.5984555984556 58.378378378378386 61.158301158301164 63.93822393822394 33.35907335907336 ], [1.5013484 0.14163905 0.13702844 0.11152916 0.06674845 0.036277417 0.024971304 0.022209506 0.018988626 0.015572349 ], [0.27906976744186046 0.8372093023255813 1.3953488372093024 1.9534883720930232 2.511627906976744 5.86046511627907 5.3023255813953485 3.0697674418604652 8.651162790697676 9.209302325581396 ], [0.5106805997991899 0.5104588494593585 0.5069455023572204 0.5042430814266564 0.4701404914074147 0.46370945191958074 0.45471240242991656 0.4546623138598734 0.44979822067402536 0.44536784094266907 ]
/home/jchakrab/fits/pipeline_nostitch/jf0241_corrected_cmap.fits [0.0 63.6144578313253 66.50602409638554 34.69879518072289 69.39759036144578 72.28915662650603 60.72289156626506 57.83132530120482 31.80722891566265 54.93975903614458 ], [1.6413803 0.16321322 0.12930883 0.08972526 0.06769171 0.04938479 0.047425892 0.016762914 0.014952358 0.013250015 ], [0.2903225806451613 0.870967741935484 1.4516129032258065 2.0322580645161294 2.612903225806452 3.1935483870967745 6.096774193548388 6.677419354838711 5.516129032258065 12.483870967741938 ], [0.6834545187316758 0.6827581894437577 0.6792663451845673 0.6769234318687338 0.6285903843729231 0.6180597919382489 0.6018281505940868 0.6017727339594415 0.5948660653999643 0.5804374399007134 ]
/home/jchakrab/fits/pipeline_nostitch/jcf04450447_corrected_cmap.fits [0.0 26.847457627118647 41.49152542372882 43.93220338983051 12.203389830508476 46.37288135593221 73.22033898305085 75.66101694915255 17.084745762711865 70.77966101694916 ], [1.4065647 0.17146143 0.11172347 0.093211755 0.03205887 0.031521372 0.029687038 0.023306407 0.019496964 0.019057017 ], [5.142857142857142 4.653061224489796 0.24489795918367346 5.63265306122449 0.7346938775510203 1.2244897959183674 8.081632653061224 1.714285714285714 2.204081632653061 8.571428571428571 ], [0.5220510841030863 0.522000221856587 0.5198558542788964 0.5198470212866816 0.5196877976493989 0.46944175880990296 0.4683203984157026 0.4682692932021371 0.4681846472814214 0.4662117349034193 ]
/home/jchakrab/fits/pipeline_nostitch/jc099110_corrected_cmap.fits [0.0 20.40485829959514 46.63967611336032 49.554655870445345 52.469635627530366 17.48987854251012 78.70445344129554 72.8744939271255 75.78947368421052 69.95951417004048 ], [1.6361492 0.21237959 0.115495324 0.102487974 0.050769858 0.03673788 0.020816537 0.019152625 0.018172756 0.01680545 ], [0.29268292682926833 0.878048780487805 1.4634146341463417 2.0487804878048785 2.634146341463415 3.2195121951219514 3.804878048780488 9.658536585365855 6.146341463414635 6.731707317073171 ], [0.8972386734546657 0.8972253465388845 0.8824610416959932 0.8822121209569896 0.8130235576802076 0.8022069714973634 0.7870190268459393 0.7869106487114713 0.7776073666034761 0.7669233856159104 ]
/home/jchakrab/fits/pipeline_nostitch/jc00090016_corrected_cmap.fits [0.0 78.98734177215191 100.25316455696203 121.51898734177216 167.08860759493672 157.97468354430382 75.9493670886076 109.36708860759495 188.35443037974684 82.02531645569621 ], [1.6087891 0.1723089 0.11229674 0.049652673 0.045470204 0.036177572 0.03374825 0.03327124 0.02126738 0.019890882 ], [0.3050847457627119 0.9152542372881356 1.5254237288135595 2.135593220338983 2.745762711864407 3.3559322033898304 3.9661016949152548 6.40677966101695 7.016949152542373 5.796610169491525 ], [9.770933855004985 9.315488909260461 0.8276319076711746 0.8258712063474428 0.8180844683574322 0.8171887149428169 0.7640058037409091 0.7527524346736153 0.735558555252278 0.7353956687920707 ]
/home/jchakrab/fits/pipeline_nostitch/jf0459_corrected_cmap.fits [0.0 43.80228136882129 41.06463878326996 38.32699619771863 46.53992395437262 49.27756653992395 21.901140684410645 93.07984790874524 95.81749049429658 90.34220532319391 ], [1.6042174 0.2022684 0.14682175 0.10514727 0.044214506 0.027566547 0.02088517 0.019859834 0.019539531 0.018013837 ], [0.27480916030534347 0.8244274809160305 1.3740458015267174 1.9236641221374045 2.4732824427480913 3.0229007633587788 5.770992366412213 6.3206106870229 3.572519083969465 9.068702290076335 ], [2.329053695471865 2.2999683030803437 0.8328098542366696 0.8315014393571438 0.7496367643733144 0.7430481062822799 0.7430401301932843 0.737269809029729 0.720447610855536 0.7195073532219589 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcf045053_corrected_cmap.fits [0.0 84.35146443514644 81.33891213389121 129.53974895397488 96.40167364016736 126.52719665271965 147.61506276150627 123.51464435146443 198.82845188284517 195.81589958158995 ], [1.5930511 0.16284494 0.09304088 0.06257669 0.048650697 0.048264496 0.043280773 0.021129135 0.018223858 0.01310085 ], [0.3025210084033613 0.9075630252100841 1.5126050420168067 2.1176470588235294 2.722689075630252 3.327731092436975 3.932773109243698 6.352941176470588 6.957983193277311 9.983193277310924 ], [14.285579013382925 13.640347464920747 0.8180013051983988 0.8173142303232603 0.8076802602264566 0.8069753848341277 0.7516513340440572 0.7408774551321196 0.7248732438622864 0.724749572979823 ]
/home/jchakrab/fits/pipeline_nostitch/jcoadd419437_corrected_cmap.fits [0.0 10.18867924528302 37.35849056603774 27.169811320754718 47.54716981132076 64.52830188679246 74.71698113207547 23.77358490566038 88.30188679245283 115.47169811320755 ], [1.1182203 0.18934035 0.09673457 0.09351661 0.053801734 0.038987484 0.03605609 0.02602083 0.02121149 0.01690189 ], [1.023696682464455 0.3412322274881517 1.7061611374407586 2.388625592417062 3.0710900473933656 3.753554502369669 8.530805687203792 7.848341232227488 4.436018957345971 9.213270142180097 ], [1.7444236798679984 1.7399047578098994 0.6791318966547124 0.6789070684382 0.6570620699267968 0.6568949887066103 0.6343064041825541 0.6339542926847039 0.6268008897617527 0.6267345480543054 ]
/home/jchakrab/fits/pipeline_nostitch/jc135_corrected_cmap.fits [0.0 18.59778597785978 21.25461254612546 15.940959409594097 23.911439114391143 45.16605166051661 42.50922509225092 47.82287822878229 50.47970479704797 69.07749077490774 ], [1.3915567 0.14041811 0.114731684 0.11373544 0.060654264 0.026478408 0.025027005 0.017748917 0.016805017 0.016429638 ], [0.26666666666666666 0.7999999999999999 1.333333333333333 5.599999999999999 1.8666666666666665 5.066666666666666 8.799999999999999 8.266666666666666 2.3999999999999995 11.466666666666667 ], [1.677302737881978 1.6438084100063333 0.47200840252045867 0.46931574119841235 0.42796862911010863 0.42083024202914093 0.4207331870435093 0.4175749732850178 0.40093077100633495 0.4009187443194935 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0051500523_corrected_cmap.fits [0.0 11.707317073170731 40.97560975609756 38.048780487804876 14.634146341463413 35.1219512195122 140.4878048780488 266.3414634146341 184.390243902439 240.0 ], [1.5123888 0.19142708 0.13898797 0.11656167 0.08011726 0.03808337 0.032927763 0.032163754 0.023006907 0.019268408 ], [0.2938775510204082 0.8816326530612246 1.469387755102041 2.0571428571428574 3.820408163265307 2.6448979591836737 3.23265306122449 4.408163265306123 4.995918367346939 9.110204081632652 ], [0.6279826094171601 0.6278061089237109 0.6218232004406996 0.6205270798114647 0.5806381138461773 0.5713991032187052 0.5566679359728824 0.5566017349664599 0.5505850357904521 0.5388421309364021 ]
/home/jchakrab/fits/pipeline_nostitch/jcf031032calgv_corrected_cmap.fits [0.0 22.325581395348838 66.97674418604652 100.46511627906978 25.116279069767444 78.13953488372093 150.69767441860466 55.81395348837209 125.58139534883722 92.09302325581396 ], [1.3896937 0.20009586 0.083309256 0.05824228 0.05034542 0.040821392 0.034502994 0.031467784 0.022900628 0.021178903 ], [0.2801556420233463 0.840466926070039 1.4007782101167314 1.9610894941634243 2.5214007782101167 3.0817120622568095 3.6420233463035028 4.202334630350196 6.443579766536966 5.883268482490273 ], [0.8861871848712606 0.8860016520767681 0.8596961376244099 0.8580336990463275 0.772494431529433 0.7672054427824798 0.7656589102618615 0.7647796217586106 0.764752142062797 0.7646480885159446 ]
/home/jchakrab/fits/pipeline_nostitch/jf0129_corrected_cmap.fits [0.0 78.26086956521739 65.73913043478261 75.1304347826087 68.86956521739131 72.0 131.47826086956522 137.73913043478262 172.17391304347828 56.34782608695652 ], [1.5378859 0.16822633 0.06339131 0.034564722 0.031294376 0.030920018 0.03041167 0.023209164 0.019269086 0.019034471 ], [0.31441048034934493 0.9432314410480347 1.5720524017467248 2.2008733624454146 2.8296943231441047 3.4585152838427944 4.087336244541484 4.716157205240174 12.890829694323145 13.519650655021834 ], [5.184290154127696 4.9477922835219506 0.9044526969415217 0.9044162637331532 0.8753062697718188 0.8750338081689824 0.8201731302850236 0.8197828924325437 0.8162592867997273 0.8139864285739743 ]
/home/jchakrab/fits/pipeline_nostitch/jf0399_corrected_cmap.fits [0.0 54.45378151260504 63.529411764705884 60.50420168067227 57.47899159663865 51.42857142857143 48.403361344537814 66.55462184873949 72.60504201680672 78.65546218487395 ], [1.6022748 0.17196585 0.09533726 0.08287949 0.04604539 0.03718655 0.034257818 0.026139587 0.025532033 0.024189329 ], [0.30379746835443033 0.9113924050632909 1.5189873417721518 2.1265822784810124 2.7341772151898733 3.341772151898734 3.9493670886075942 6.3797468354430364 6.987341772151898 12.455696202531644 ], [9.14157599523494 8.343816156444147 0.7463329453858278 0.7456120590756355 0.7286023988937829 0.7263601626758937 0.6809719784364049 0.6768877902540625 0.6733779561066666 0.6732738654387563 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0022100230_corrected_cmap.fits [0.0 12.121212121212121 6.0606060606060606 8.484848484848484 18.181818181818183 4.848484848484849 7.272727272727273 250.9090909090909 215.75757575757575 247.27272727272728 ], [1.241268 0.10705705 0.08351776 0.06573494 0.03106651 0.0259679 0.022571588 0.02104563 0.020048691 0.018899472 ], [3.521079258010118 3.763912310286678 4.006745362563238 3.278246205733558 4.249578414839797 4.492411467116358 3.0354131534569984 4.735244519392918 2.7925801011804388 4.978077571669478 ], [0.3993389488264109 0.3992532554773469 0.3975354183009807 0.3975285953016347 0.39739905308619955 0.3837833539039372 0.3837416163994834 0.3821012982218237 0.382095893040911 0.38197315962953887 ]
/home/jchakrab/fits/pipeline_nostitch/jf0705_corrected_cmap.fits [0.0 49.44206008583691 52.532188841201716 43.261802575107296 108.15450643776823 40.17167381974249 191.58798283261802 154.50643776824035 46.3519313304721 114.33476394849785 ], [1.682021 0.1537491 0.088778555 0.073843144 0.053890176 0.040770903 0.0293738 0.02921399 0.026272373 0.02091078 ], [0.31034482758620685 0.9310344827586207 1.5517241379310343 2.172413793103448 2.7931034482758617 3.4137931034482754 4.0344827586206895 7.137931034482758 6.517241379310344 13.344827586206895 ], [5.920143653832112 5.0698195426158295 0.7339767149222167 0.7319443063565948 0.7249491191125259 0.7239390510932436 0.680039983990892 0.6705104286146707 0.6563623036837135 0.6563559909025448 ]
/home/jchakrab/fits/pipeline_nostitch/jcflat045050_corrected_cmap.fits [0.0 31.935483870967744 34.83870967741936 37.74193548387097 29.032258064516128 43.54838709677419 40.645161290322584 226.45161290322582 26.129032258064516 238.06451612903226 ], [1.6551672 0.18669167 0.101195425 0.08421169 0.07357899 0.051306576 0.03665115 0.024138073 0.017944682 0.014303073 ], [0.29149797570850206 0.8744939271255061 1.45748987854251 2.0404858299595143 2.623481781376518 3.206477732793522 3.7894736842105265 6.1214574898785425 12.534412955465585 6.704453441295546 ], [0.8176062629924581 0.8175991520329025 0.8050068444096583 0.8049323395703766 0.7401989329261874 0.7297512769300609 0.7153987186415158 0.7152969714581964 0.7066551072702516 0.6974039203044181 ]
/home/jchakrab/fits/pipeline_nostitch/jcf03820385_corrected_cmap.fits [0.0 21.492537313432837 64.47761194029852 18.80597014925373 67.16417910447761 61.791044776119406 37.61194029850746 40.29850746268657 34.92537313432836 24.179104477611943 ], [1.7192725 0.17980261 0.17578161 0.1270868 0.08029122 0.034186464 0.028068589 0.025509266 0.024753328 0.017374963 ], [0.2696629213483146 0.8089887640449438 1.3483146067415732 1.8876404494382022 2.4269662921348316 5.662921348314607 5.123595505617978 2.9662921348314613 6.202247191011237 8.898876404494382 ], [2.2169646899131146 2.206456445947911 0.6765653398445338 0.6749327336376869 0.6105612907829956 0.601200234516964 0.6011840782675009 0.5963825827514077 0.5738201683118948 0.5737315157639263 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0026700276_corrected_cmap.fits [0.0 16.143497757847534 51.65919282511211 261.52466367713004 213.09417040358744 300.2690582959641 196.9506726457399 335.7847533632287 274.43946188340806 287.3542600896861 ], [1.3995697 0.1438478 0.10801275 0.07530738 0.047845162 0.030571373 0.02876719 0.027261607 0.02710039 0.025289545 ], [3.5675675675675675 2.918918918918919 2.27027027027027 1.6216216216216215 0.972972972972973 0.32432432432432434 4.216216216216217 6.810810810810811 6.162162162162162 7.45945945945946 ], [1.5436390998473932 1.4447227237414924 0.4639833443917606 0.46327890042913217 0.46048057047707136 0.45972885339601827 0.45546388653358605 0.4554453244176299 0.45543254793136784 0.45541635115821366 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jc01010102_corrected_cmap.fits [0.0 26.02409638554217 31.80722891566265 28.91566265060241 37.59036144578313 106.98795180722891 95.42168674698794 92.53012048192771 104.09638554216868 34.69879518072289 ], [1.5803752 0.20234932 0.13972114 0.0630498 0.036445316 0.031680226 0.029988421 0.02650963 0.015226357 0.013277894 ], [0.2903225806451613 0.870967741935484 1.4516129032258065 2.0322580645161294 2.612903225806452 3.1935483870967745 6.096774193548388 6.677419354838711 3.7741935483870974 7.258064516129034 ], [0.881456931614244 0.88131532196729 0.8667792022331827 0.8646699456602207 0.7942385186991137 0.7840123091556274 0.7703259700325364 0.7702152239537314 0.7608155913755541 0.7532998287423546 ]
/home/jchakrab/fits/pipeline_nostitch/jcF02000209_corrected_cmap.fits [0.0 77.25321888412017 49.44206008583691 40.17167381974249 120.51502145922746 83.43347639484978 43.261802575107296 123.60515021459227 101.97424892703862 108.15450643776823 ], [1.5596272 0.1642256 0.071930066 0.051911507 0.044591896 0.04256975 0.0414106 0.035794307 0.030486103 0.021991737 ], [0.31034482758620685 0.9310344827586207 1.5517241379310343 2.172413793103448 2.7931034482758617 3.4137931034482754 4.0344827586206895 10.241379310344827 4.655172413793103 9.620689655172413 ], [6.0417788851668215 5.346000005872934 0.7797046803806683 0.7789646299313558 0.7598871274952291 0.7596979561283936 0.7091823964723737 0.7039189774943982 0.6988991988505504 0.6987958568345845 ]
/home/jchakrab/fits/pipeline_nostitch/j0493_corrected_cmap.fits [0.0 58.46153846153847 67.6923076923077 55.38461538461539 64.61538461538461 52.307692307692314 61.53846153846154 49.23076923076923 70.76923076923077 73.84615384615385 ], [1.6149684 0.17312475 0.07874044 0.065657645 0.04907654 0.042461496 0.040928993 0.032649804 0.022308491 0.020636333 ], [0.3090128755364807 0.9270386266094421 1.5450643776824036 2.163090128755365 2.7811158798283264 3.399141630901288 4.01716738197425 6.489270386266096 7.107296137339056 13.287553648068672 ], [7.876368097654891 6.278010335659157 0.8541599289918567 0.849485902063701 0.8368073817483039 0.8367972294352752 0.7831256273497182 0.7747824426245559 0.7633410261377596 0.7632675447656384 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jc01390142_corrected_cmap.fits [0.0 21.735849056603772 24.452830188679243 19.0188679245283 27.169811320754715 16.30188679245283 51.62264150943396 54.33962264150943 48.90566037735849 46.18867924528302 ], [1.6995993 0.17542323 0.15859583 0.1293189 0.081968896 0.034853596 0.034338415 0.026762553 0.019757621 0.018360423 ], [0.2727272727272727 0.8181818181818181 1.3636363636363638 1.909090909090909 5.727272727272728 2.4545454545454546 5.181818181818182 9.0 8.454545454545455 6.272727272727273 ], [1.8618865224828487 1.8446304496721242 0.595838966894915 0.594922026306009 0.538104646857579 0.5274665054683667 0.5274109007890032 0.5230429466902915 0.4985317514677905 0.4984932473343287 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0019100200_corrected_cmap.fits [0.0 46.3519313304721 55.62231759656652 43.261802575107296 52.532188841201716 49.44206008583691 58.71244635193133 154.50643776824035 132.8755364806867 293.56223175965664 ], [1.4757782 0.16186602 0.06102277 0.054527808 0.054058716 0.049057446 0.037969247 0.027885962 0.022137221 0.01327727 ], [0.31034482758620685 0.9310344827586207 1.5517241379310343 2.172413793103448 2.7931034482758617 3.4137931034482754 4.0344827586206895 4.655172413793103 16.448275862068964 15.827586206896548 ], [6.661761150248826 5.731255364893403 0.833477951126719 0.8333468041828272 0.8144687877243669 0.8134599048933202 0.7593907221978666 0.7531163237138797 0.7459670227543154 0.7458871351355014 ]
/home/jchakrab/fits/pipeline_nostitch/jcf03930395_corrected_cmap.fits [0.0 31.55378486055777 34.42231075697211 28.68525896414343 40.1593625498008 65.97609561752988 68.84462151394422 109.00398406374502 25.816733067729086 106.13545816733068 ], [1.5285987 0.16325833 0.12097711 0.10275584 0.068646856 0.052560877 0.032564994 0.016683966 0.016160302 0.013474557 ], [0.28800000000000003 0.8640000000000001 1.4400000000000002 2.0160000000000005 2.5920000000000005 3.168 6.048 12.384 11.808 6.6240000000000006 ], [0.5945480063259143 0.5941558854994055 0.5830797311115792 0.5804579109105272 0.5379112500998914 0.532818490029975 0.5277135024730356 0.5276664138238345 0.5268042877401128 0.5226586657513856 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01530155_corrected_cmap.fits [0.0 18.1294964028777 54.38848920863309 56.97841726618705 20.719424460431654 51.798561151079134 59.568345323741006 15.53956834532374 31.07913669064748 116.54676258992805 ], [1.4951887 0.16874331 0.12559159 0.095125504 0.07916238 0.039088603 0.033146836 0.027153222 0.022499794 0.02122773 ], [4.938628158844765 5.458483754512636 0.25992779783393505 0.7797833935018051 8.057761732851986 1.2996389891696751 8.577617328519857 11.176895306859205 4.418772563176896 5.978339350180506 ], [2.255282446042554 2.2272269644182225 0.4164348149272081 0.41632146648138785 0.4149387340558198 0.4149304984485224 0.41482733519351733 0.4040254427186668 0.4039525803823408 0.402647787474131 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0052300531_corrected_cmap.fits [0.0 148.42105263157896 75.78947368421052 180.0 161.05263157894737 60.0 151.57894736842104 252.63157894736844 78.94736842105263 104.21052631578948 ], [1.6249539 0.14973317 0.08072262 0.07558495 0.066955745 0.056658477 0.02850843 0.024310661 0.023166899 0.014926654 ], [0.31718061674008813 0.9515418502202643 1.5859030837004406 2.2202643171806167 2.854625550660793 3.488986784140969 4.1233480176211454 13.638766519823788 13.004405286343612 6.66079295154185 ], [3.797029994462673 3.541404477284732 0.7421365836220963 0.7420272727891839 0.7397232838264475 0.7384206373697103 0.7009022148450492 0.6898120957625697 0.6710815267443195 0.6710013926867084 ]
/home/jchakrab/fits/pipeline_nostitch/jcf059067_corrected_cmap.fits [0.0 80.35714285714286 73.92857142857143 77.14285714285714 86.78571428571429 83.57142857142857 93.21428571428572 90.0 70.71428571428572 96.42857142857143 ], [1.470786 0.13723902 0.08073779 0.064324126 0.060363926 0.04863019 0.03208434 0.021188635 0.020507002 0.016827725 ], [0.32286995515695066 0.9686098654708519 1.6143497757847534 2.2600896860986546 2.905829596412556 3.5515695067264574 4.197309417040358 6.780269058295964 7.4260089686098665 10.654708520179373 ], [1.9396763364968195 1.8131871621930613 0.5885234373385098 0.5883010976745641 0.5722340746001339 0.5712378096845624 0.5554623689186415 0.5528444425172816 0.5467363504923389 0.5466821539207918 ]
/home/jchakrab/fits/pipeline_nostitch/jcf109118_corrected_cmap.fits [0.0 274.5762711864407 262.3728813559322 277.62711864406776 118.98305084745762 198.3050847457627 265.4237288135593 298.9830508474576 289.8305084745763 100.6779661016949 ], [1.5252444 0.14936124 0.09893411 0.0614333 0.046841543 0.037137836 0.029047957 0.028779106 0.020536292 0.02011796 ], [0.3063829787234042 0.9191489361702125 1.531914893617021 2.1446808510638293 2.757446808510638 3.3702127659574463 7.0468085106382965 6.434042553191488 3.982978723404255 7.659574468085104 ], [7.652555914238052 6.23866948504711 0.7117361886254409 0.7100848314942834 0.6986292844796829 0.698411800559367 0.6513364594604537 0.6441898456972598 0.634412230654542 0.6342609434003843 ]
/home/jchakrab/fits/pipeline_nostitch/jcf090099_corrected_cmap.fits [0.0 45.3781512605042 42.35294117647059 36.30252100840336 39.32773109243698 48.403361344537814 33.27731092436974 51.42857142857143 54.45378151260504 96.80672268907563 ], [1.6842217 0.16203976 0.11029975 0.1026855 0.0782836 0.045025945 0.029711632 0.02551692 0.017883696 0.011850094 ], [0.30379746835443033 0.9113924050632909 1.5189873417721518 2.1265822784810124 2.7341772151898733 3.341772151898734 13.063291139240505 12.455696202531644 6.3797468354430364 3.9493670886075942 ], [9.927648468077631 9.703269129259342 0.708373376301976 0.7083284251938622 0.707590657644081 0.7073407660814788 0.6639984054312791 0.6507976772769554 0.6287236245291363 0.6286037540103162 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0007100077_corrected_cmap.fits [0.0 29.387755102040817 32.3265306122449 26.448979591836736 35.26530612244898 41.142857142857146 38.204081632653065 88.16326530612245 252.73469387755102 96.9795918367347 ], [1.5945102 0.17816801 0.1194698 0.10288351 0.06331097 0.046453346 0.025426196 0.0232323 0.021853495 0.021734819 ], [0.29508196721311475 0.8852459016393444 1.4754098360655739 2.0655737704918034 2.655737704918033 3.2459016393442623 3.8360655737704925 6.196721311475409 9.737704918032787 9.147540983606557 ], [0.7621889341721755 0.7619706476730456 0.7562752733118735 0.7556400058852385 0.7028163435742965 0.6913454717306821 0.6730004980300563 0.6729183482082398 0.665411543200346 0.6461560525374135 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0031700326_corrected_cmap.fits [0.0 39.0 36.0 42.0 33.0 45.0 48.0 51.0 93.0 90.0 ], [1.6307228 0.15438119 0.12501225 0.107401974 0.05722042 0.05545231 0.01974117 0.015442523 0.01231289 0.012092447 ], [0.301255230125523 0.9037656903765691 1.506276150627615 2.1087866108786613 2.711297071129707 9.941422594142258 9.338912133891213 3.3138075313807533 10.543933054393305 6.3263598326359824 ], [15.70241217319584 14.841267559065464 0.6694789458931485 0.6691863048497508 0.6681108020711644 0.6676747266370759 0.6266916150312886 0.613458805753352 0.5912012313567281 0.5911049674610297 ]
/home/jchakrab/fits/pipeline_nostitch/jc223232_corrected_cmap.fits [0.0 25.116279069767444 22.325581395348838 27.906976744186046 55.81395348837209 30.697674418604652 19.53488372093023 53.02325581395349 78.13953488372093 16.74418604651163 ], [1.556889 0.22823918 0.12918971 0.07342706 0.055862628 0.034361728 0.028829936 0.027253892 0.019096823 0.016502352 ], [0.2801556420233463 0.840466926070039 1.4007782101167314 1.9610894941634243 2.5214007782101167 3.0817120622568095 3.6420233463035028 6.443579766536966 5.883268482490273 9.245136186770429 ], [0.9311131238406084 0.93016056174265 0.9104660780144773 0.9095915130313161 0.8208714965178013 0.8119244019955086 0.8026167490736402 0.8025186150153859 0.7935763596978291 0.7915439007911321 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0100901017_corrected_cmap.fits [0.0 1.2371134020618557 11.1340206185567 21.030927835051546 4.948453608247423 28.453608247422682 117.5257731958763 72.98969072164948 34.639175257731964 65.56701030927836 ], [0.97993875 0.27781516 0.17239371 0.05837311 0.03560888 0.01829144 0.017154044 0.012290241 0.01117357 0.010979962 ], [1.115318416523236 0.8674698795180723 1.3631669535283994 0.6196213425129089 0.3717728055077453 0.12392426850258176 1.6110154905335627 1.8588640275387263 2.3545611015490535 2.1067125645438898 ], [0.6989214612576294 0.6988576817655987 0.696158531513478 0.6961583793924742 0.6959533807397167 0.6504262997423252 0.6502609767190243 0.6478248326292224 0.6478208054424421 0.6476335500973431 ]
/home/jchakrab/fits/pipeline_nostitch/jc129138_corrected_cmap.fits [0.0 260.3571428571429 276.42857142857144 241.07142857142858 273.2142857142857 298.92857142857144 157.5 135.0 154.28571428571428 286.07142857142856 ], [1.4722351 0.15718363 0.05031477 0.050113145 0.023248453 0.018190226 0.016276143 0.01250904 0.011905329 0.009219572 ], [0.9686098654708519 0.32286995515695066 1.6143497757847534 2.2600896860986546 2.905829596412556 3.5515695067264574 4.197309417040358 4.84304932735426 5.488789237668161 10.654708520179373 ], [3.4741298356592587 3.3862953332728307 0.9127226997424103 0.912657304983477 0.8802386988100203 0.8796631493486237 0.8448677446377384 0.8429543516377866 0.8321159691535557 0.8320237886039515 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcflat00750078_corrected_cmap.fits [0.0 49.87012987012987 37.40259740259741 271.16883116883116 40.519480519480524 112.20779220779221 236.88311688311688 124.67532467532467 352.20779220779224 193.24675324675326 ], [1.694769 0.18387586 0.11949423 0.04477017 0.037933275 0.031441815 0.023835912 0.023757426 0.019791242 0.018027008 ], [0.3130434782608696 0.9391304347826087 1.565217391304348 2.191304347826087 2.8173913043478263 3.4434782608695658 4.069565217391304 6.573913043478261 7.2 7.826086956521739 ], [5.826073785431882 5.200210432959192 0.9048636863923158 0.9044481459130355 0.8963011243352171 0.894487989242762 0.8444580495875019 0.8331922931673195 0.8148137315014894 0.8147364093813433 ]
