/home/jchakrab/fits/midir/2017/jcfF043_corrected_cmap.fits, 324, 406, [6.146341463414634 7.902439024390244 4.390243902439024 2.6341463414634148 0.8780487804878049 9.658536585365853 11.414634146341465 18.4390243902439 20.195121951219512 16.682926829268293 28.97560975609756 27.21951219512195 37.75609756097562 13.170731707317074 21.951219512195124 ], [0.8878136222594663 0.8689008813384921 0.8640300119458866 0.8611937956627177 0.8598021811681335 0.8585502094660076 0.8543363527646303 0.854274467651873 0.8536624695555332 0.8517866662492046 0.851781782465566 0.8512084633959259 0.8312759023917865 0.8283230007449897 0.8165219997340438 ], [1.3551214375557064e-30 2.6100174581481656e-30 1.2577924118224607e-26 6.610844859820832e-24 1.1560616819023496e-22 3.4098658948279544e-17 0.00021888038892782 0.4882922270657883 0.8795931675202427 0.9997940679976693 0.9999988595526502 0.9999999937158228 0.9999999999999214 0.9999999999999998 1.0 ]
/home/jchakrab/fits/midir/2017/Cal_jc675683_corrected_cmap.fits, 80, 435, [0.2028169014084507 0.6084507042253521 1.0140845070422535 1.4197183098591548 1.8253521126760563 2.2309859154929574 2.6366197183098588 6.287323943661972 8.72112676056338 8.315492957746478 4.259154929577465 3.04225352112676 6.692957746478873 10.749295774647887 4.664788732394366 ], [1.1515829559500959 1.1456773462509249 0.7551087955040859 0.7549024220575977 0.7484038871024237 0.7484022670586343 0.7445132241770673 0.734760125088888 0.7158476167447129 0.7158262455341486 0.7133371870735119 0.6865104195392865 0.6862680601669953 0.6765753528488241 0.6765740717802285 ], [5.21378410567686e-101 3.7833679882684224e-98 3.2239040353848163e-92 8.003962734893061e-83 2.2541631314481523e-69 4.622721714410526e-51 4.027351586751819e-28 2.5738131911083965e-08 8.018070753991614e-08 2.465224504240782e-07 8.020868128528294e-07 8.551566801899259e-07 1.0027639414800982e-06 1.3497958885856305e-05 4.701876682150077e-05 ]
/home/jchakrab/fits/midir/2017/Cal_jcf517523_corrected_cmap.fits, 210, 570, [0.19999999999999998 0.5999999999999999 1.0 1.4 1.8 2.1999999999999997 2.5999999999999996 4.6 4.2 2.9999999999999996 5.0 6.6 8.599999999999998 3.8 6.2 ], [1.4717844461348168 1.4707587657908696 0.9421531309141737 0.9421281714119478 0.9420142505143279 0.9419994134990525 0.9239169099754037 0.9154616570502748 0.899139084915132 0.8991063737057117 0.8958147154011812 0.872396955576655 0.8722551295578835 0.8592301822746103 0.8592129642371564 ], [2.4330684023794754e-196 3.575329203172625e-188 5.596991520731683e-172 4.433379250147677e-148 3.3058622610517216e-117 6.270635711140069e-81 8.907041241024722e-43 2.4831170131497247e-19 5.493001911806701e-17 7.139415305137918e-11 1.7017322247246208e-09 5.902817688236456e-06 2.826153446279097e-05 8.442703558201274e-05 0.0034447808820486656 ]
/home/jchakrab/fits/midir/2017/Cal_jcf971973_corrected_cmap.fits, 212, 561, [0.20630372492836674 0.6189111747851002 1.0315186246418337 1.4441260744985671 1.8567335243553007 2.2693409742120343 2.6819484240687674 4.332378223495701 3.094555873925501 4.744985673352435 10.934097421203434 6.395415472779368 6.808022922636102 10.521489971346702 3.919770773638968 ], [1.228985294493566 1.2124975945346983 0.8483814082104137 0.8479180067658145 0.8392092328519246 0.8386391942831495 0.8385339422013612 0.8284512813905036 0.8061808002634735 0.8061627729980874 0.8036920708692498 0.7683491383523827 0.7677294401648593 0.7579627316895384 0.7579517487121262 ], [5.228754029787926e-134 3.814691460977724e-129 5.059237305948026e-119 4.707615371361103e-103 2.9442546240106384e-81 5.223593818844624e-56 2.4596818043140113e-31 2.670729717063509e-10 5.264319345516326e-10 4.522742677550386e-09 2.5782822475776625e-07 9.14547378101446e-07 1.587590944792015e-06 1.1751798033630677e-05 0.00010422472575427925 ]
/home/jchakrab/fits/midir/2017/jcfF489495_corrected_cmap.fits, 138, 480, [0.2105263157894737 0.6315789473684211 1.0526315789473684 1.473684210526316 1.8947368421052633 2.3157894736842106 2.736842105263158 9.052631578947368 4.421052631578947 3.1578947368421053 6.526315789473684 8.631578947368421 6.947368421052631 4.842105263157895 13.263157894736842 ], [1.12889395280891 1.119759024728667 0.7926191303655075 0.7923310319376345 0.7843269968434872 0.7839541866748413 0.7839079160228093 0.7744608976681195 0.754498423861848 0.7544801647543485 0.7522482141772798 0.7216168281018892 0.7212842957922179 0.7124743088359377 0.7124720059384527 ], [1.2181828964273016e-109 2.375099015196484e-106 1.9235664977021627e-99 2.5814413647181726e-88 2.552651185420087e-72 1.3019257058522791e-51 3.009957344185179e-28 7.976856347492771e-08 1.9242804757940994e-07 2.2382003473332276e-07 4.0020252805200005e-07 4.009070888061994e-07 3.7426570770631004e-06 1.0748150409557413e-05 0.00018574849262524202 ]
/home/jchakrab/fits/midir/2017/jcf_115545115559_corrected_cmap.fits, 222, 584, [0.19889502762430938 0.5966850828729282 0.994475138121547 1.392265193370166 1.7900552486187846 2.187845303867403 2.585635359116022 6.165745856353592 6.5635359116022105 8.552486187845304 4.176795580110498 2.9834254143646404 8.154696132596685 10.541436464088397 4.574585635359116 ], [1.236926878035971 1.235430852952509 0.7824506533213341 0.7823508246400173 0.7752031463387256 0.7750300720428402 0.7704869052024327 0.7598027422098591 0.7390624285284801 0.739045135049758 0.7362728728421631 0.7066122650807498 0.7064776493108814 0.6957158195955546 0.6957101531189809 ], [2.0199354466587964e-111 7.06853197362988e-108 1.3422168565155137e-100 3.0786424409159027e-89 1.9587860554166278e-73 4.73948795686271e-53 6.31959250223045e-29 5.765880788248036e-11 2.0350440706464683e-09 3.089073704710923e-08 1.3219850841330707e-07 7.811205166618274e-07 8.801503523944793e-07 1.8083610355328173e-06 4.034707214424804e-06 ]
/home/jchakrab/fits/midir/2017/Cal_jc_115775115783_corrected_cmap.fits, 331, 690, [0.20055710306406685 0.6016713091922006 1.0027855153203342 1.403899721448468 1.8050139275766017 2.2061281337047354 2.6072423398328692 3.0083565459610027 4.211699164345403 4.612813370473537 6.618384401114206 6.217270194986072 10.629526462395544 8.623955431754876 8.222841225626741 ], [1.2893046533770878 1.2872825189085382 0.8290843424701977 0.828957988771736 0.8252428683684188 0.8250745840566787 0.8151038219011736 0.8058088800694236 0.7878673308068971 0.7878488160986209 0.7849880698696103 0.759689778861942 0.7595217366348007 0.7483132591694305 0.7483082232582277 ], [3.6343787037653087e-127 2.2366353810434997e-123 1.6497567255759276e-115 4.54898509298896e-103 1.847673077501799e-85 2.738641722515151e-62 1.325927515078491e-34 4.3914225943706125e-09 5.0772638844821726e-08 8.287047973752675e-08 1.9421642078226874e-07 4.032159820935352e-07 0.00010311977724080579 0.0002206479946379738 0.0023737725362718205 ]
/home/jchakrab/fits/midir/2017/jcfF437439_corrected_cmap.fits, 225, 579, [0.20338983050847456 0.6101694915254237 1.0169491525423728 1.4237288135593218 1.830508474576271 2.2372881355932197 2.6440677966101696 6.711864406779661 4.271186440677966 4.677966101694914 6.305084745762711 3.050847457627118 8.745762711864407 7.11864406779661 10.779661016949152 ], [1.308447651009394 1.3026951723177722 0.8680290071588584 0.8680053810797781 0.8614336097224897 0.8613396935839555 0.8556616957491006 0.8453465052964168 0.8248746600652236 0.8248477089074591 0.822059519494744 0.7916246360586378 0.7913571838240073 0.7804004927083257 0.7803808028589162 ], [3.3121286026415387e-144 6.0067231715157575e-139 2.9050884832607906e-128 6.202091022569443e-112 5.6301342008170956e-90 3.4724865673671304e-63 9.250855426271045e-34 5.462665342575475e-13 1.7236753593111725e-11 6.023159631542767e-11 2.1259689809177747e-10 4.447399201401345e-08 3.384487741163715e-07 6.608832631457728e-07 4.607497266715487e-05 ]
/home/jchakrab/fits/midir/2017/finalCalcal_jcf_116363116369_corrected_cmap.fits, 233, 595, [0.19889502762430938 0.5966850828729282 0.994475138121547 1.392265193370166 1.7900552486187846 2.187845303867403 2.585635359116022 4.176795580110498 4.574585635359116 2.9834254143646404 6.5635359116022105 8.552486187845304 6.165745856353592 8.154696132596685 10.541436464088397 ], [1.4082382949680081 1.404514830408725 0.8897487908001035 0.8895914488836153 0.8873592179613038 0.8873463975317221 0.87324942430213 0.8639391759451527 0.846055327099424 0.8460293810858964 0.8428566513713819 0.817515818844147 0.8174568784281993 0.8049576451739354 0.8049477835470731 ], [1.1145303876458733e-157 3.718274646713034e-152 6.237630908710285e-141 1.0675197910344268e-123 2.918142544376972e-100 5.082123215030222e-71 2.4542865909401544e-38 2.0143389963148284e-10 2.5095762052675774e-10 8.777697190116257e-10 3.1435920507351684e-08 1.600293469637242e-07 3.262676077626842e-07 3.142466783016907e-05 4.381442380096584e-05 ]
/home/jchakrab/fits/midir/2017/jcf05030511_corrected_cmap.fits, 222, 585, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 4.1652892561983474 4.56198347107438 6.148760330578512 8.52892561983471 6.545454545454546 8.132231404958677 2.9752066115702482 12.49586776859504 ], [1.2003254001323613 1.1914298472610696 0.752941940206483 0.7527017792013522 0.7456820095747655 0.7454473166822213 0.7414092965570738 0.7308670312522542 0.7106780335599217 0.7106636710738432 0.7079780448608443 0.6802075577228854 0.6797348308750755 0.6695057132486429 0.6694996400081192 ], [2.0146922089411734e-102 2.6596129848256584e-99 6.2901179615623626e-93 4.5586368295410195e-83 2.1076810970525986e-69 3.452513105069618e-51 4.6256251290273935e-28 2.753552875540485e-11 1.4929005351572687e-08 2.831170058650912e-08 3.9266473953060135e-08 1.1075966974847353e-07 2.7069995564540285e-07 9.191991262637412e-07 1.6917690466213658e-05 ]
/home/jchakrab/fits/midir/2017/Cal_jcf_116483116487_corrected_cmap.fits, 132, 495, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 2.9752066115702482 6.545454545454546 6.148760330578512 4.1652892561983474 4.56198347107438 6.942148760330579 8.52892561983471 8.132231404958677 ], [1.3957656691816636 1.3847114308892212 0.8920300381799215 0.8918499351824731 0.8914148300113156 0.8910620264182033 0.8753767979061774 0.8672359440854787 0.8512092742314484 0.8511957306541948 0.8481124992254028 0.8245572094347126 0.824200184517171 0.812014699351322 0.8119911381627837 ], [1.8956123727068637e-159 1.668822515152339e-154 5.458128666989848e-144 6.45796113599454e-127 1.4948352345311347e-102 3.2218361199271767e-72 2.6431827727260176e-40 1.7211533220932418e-12 1.3503068715928117e-11 8.142550413970652e-10 1.242989228727529e-06 3.361100370093609e-06 4.056297429577007e-06 4.720253159834106e-05 0.004242525178854633 ]
/home/jchakrab/fits/midir/2017/cal_jcf_659673_corrected_cmap.fits, 91, 454, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 4.56198347107438 4.1652892561983474 2.9752066115702482 8.52892561983471 8.132231404958677 4.958677685950414 6.545454545454546 8.925619834710744 ], [1.2824476467538088 1.2791747889128642 0.8057660973663126 0.8056433703911434 0.8014363113236633 0.8010445937914685 0.7919394013405932 0.7821651090711536 0.7636062428342394 0.7635956500416607 0.7606968155329219 0.7355128238616913 0.735158748856081 0.723988285687527 0.7239868604882127 ], [2.1007360376913883e-119 8.09921706977772e-116 1.779045797287131e-108 4.481699627534561e-97 2.410878280643883e-81 9.470151544251107e-61 1.3029457294384743e-34 1.7382948059186625e-12 1.3448309805854603e-11 2.6837382027040538e-09 9.008451156600048e-08 2.893762456601766e-06 2.1811589641326306e-05 0.00024303572863749998 0.00036827164177251456 ]
/home/jchakrab/fits/midir/2017/Cal_jc_115677115683_corrected_cmap.fits, 75, 436, [0.19944598337950137 0.5983379501385041 0.997229916897507 1.3961218836565095 1.7950138504155124 2.193905817174515 2.5927977839335177 2.9916897506925206 4.188365650969529 4.587257617728532 8.57617728531856 8.177285318559557 6.182825484764542 6.581717451523545 10.570637119113572 ], [1.175926753828317 1.1756911341589031 0.748806439707296 0.7487395174402409 0.7410614402491307 0.7409819050649068 0.7380600221436571 0.7274122516480311 0.7068585649629426 0.7068393543744812 0.704215276102075 0.6755776038613165 0.6754845039618436 0.6652662047682539 0.6652596338302197 ], [7.714995338692983e-101 9.587257767032116e-98 2.107085581668451e-91 1.3130351565774921e-81 2.757887734914825e-68 2.3257680508806804e-51 5.110551182642893e-30 1.688260677427719e-08 9.656993644168818e-08 1.5184972076661396e-07 2.633626049232318e-07 5.196981075055242e-07 2.173428225222428e-06 4.829039035264906e-05 0.00022659635782943432 ]
/home/jchakrab/fits/midir/2017/Cal_jcfF819821_corrected_cmap.fits, 256, 604, [0.2068965517241379 0.6206896551724138 1.0344827586206895 1.4482758620689655 1.862068965517241 2.275862068965517 2.689655172413793 4.344827586206896 4.758620689655172 6.827586206896551 3.103448275862069 6.413793103448275 8.896551724137932 10.96551724137931 8.482758620689655 ], [1.2502336229002315 1.247098432909735 0.8506232797032233 0.8504634031872114 0.8442994747255669 0.8442026801967721 0.83922822217303 0.8294272373358751 0.8100149484157098 0.8099890096917927 0.8073847040565503 0.778475247722043 0.7784114916214434 0.7680481387358137 0.768040213882855 ], [1.2720673891993557e-133 3.429156107832952e-129 4.306034161534511e-120 6.464912286728163e-106 3.0482630238991323e-86 3.9268755893462866e-61 1.3850088976546714e-32 6.90167808109021e-10 3.7889541077402e-09 9.451960157762931e-08 1.3072285125482959e-07 3.658153693512782e-07 8.00557467200709e-06 4.9765254486353223e-05 0.00027547255886574754 ]
/home/jchakrab/fits/midir/2017/cal_jcf_116483116487_corrected_cmap.fits, 132, 495, [0.19834710743801653 0.5950413223140496 0.9917355371900826 1.3884297520661157 1.7851239669421488 2.181818181818182 2.578512396694215 2.9752066115702482 6.545454545454546 6.148760330578512 4.1652892561983474 6.942148760330579 4.56198347107438 8.52892561983471 8.132231404958677 ], [1.4018835800041234 1.3899780181144714 0.8974870318771365 0.8972886623652329 0.8959857600372889 0.8956531946278277 0.8812540254478969 0.8726689548660321 0.8557056401615896 0.8556914145622058 0.852601550664787 0.8274151233505569 0.8270326591980021 0.8148177523419016 0.8147933047225745 ], [3.182734837411404e-163 9.06668568882608e-158 2.4714281301781786e-146 4.409558871824873e-128 1.0676706949795443e-102 3.9072888861143856e-72 1.0298085566571267e-40 4.2717957655317196e-13 5.714153148184894e-12 5.657876113689469e-10 8.079555992559942e-07 1.181675079071098e-06 2.060251556293163e-06 6.179436907948098e-05 0.006916145673507454 ]
/home/jchakrab/fits/midir/2017/cal_jcfF803809_corrected_cmap.fits, 304, 659, [0.2028169014084507 0.6084507042253521 1.0140845070422535 1.4197183098591548 1.8253521126760563 2.2309859154929574 2.6366197183098588 3.04225352112676 4.664788732394366 4.259154929577465 6.692957746478873 8.72112676056338 6.287323943661972 5.070422535211267 10.749295774647887 ], [1.2658566003420535 1.2619780768672195 0.8351030746416902 0.8350990952638382 0.8306892421764328 0.8305913429453121 0.8224299631451649 0.8130403603206287 0.7947877203917065 0.7947610358770243 0.7920211811325877 0.7663289207011446 0.7661641312472002 0.7553076799248649 0.7552916776171302 ], [8.530678591314509e-129 7.362917787964372e-125 1.0118184855105112e-116 4.938907744398529e-104 9.497944343768921e-87 3.008690276457913e-65 4.59121454491523e-39 1.9544124635143817e-12 2.8275893577048795e-10 1.9794812806478068e-08 2.148417624323884e-07 1.0032127132942775e-05 1.1071547579447078e-05 5.919211232298074e-05 0.0004546398525888276 ]
/home/jchakrab/fits/midir/2017/finalCalcal_jcf517523_corrected_cmap.fits, 210, 570, [0.19999999999999998 0.5999999999999999 1.0 1.4 1.8 2.1999999999999997 2.5999999999999996 4.6 4.2 2.9999999999999996 5.0 6.6 8.599999999999998 3.8 6.2 ], [1.4717829148379256 1.470757237404091 0.9421528410309633 0.9421271926647848 0.94201327192623 0.9419991238218209 0.923907537604917 0.9154607060958136 0.8991388084740901 0.8991060972801476 0.8958144399959531 0.872396866902403 0.8722550410007798 0.8592300950668519 0.8592128770347782 ], [2.4871449633819524e-196 3.582513453421222e-188 5.59963222067325e-172 4.4338650210087675e-148 3.30588394398007e-117 6.270530004691696e-81 8.906907758920407e-43 2.483115600943328e-19 5.493012403895186e-17 7.139364835364005e-11 1.7017295338134756e-09 5.90281878893524e-06 2.826153862720533e-05 8.442725234047284e-05 0.0034447828672750833 ]
/home/jchakrab/fits/midir/2017/jcf145973_corrected_cmap.fits, 383, 560, [0.4067796610169492 1.2203389830508475 2.033898305084746 2.8474576271186445 3.661016949152543 4.47457627118644 7.728813559322034 8.542372881355933 11.796610169491528 12.610169491525424 6.915254237288137 10.98305084745763 16.677966101694917 9.35593220338983 5.28813559322034 ], [0.9835313505941308 0.9565526926415147 0.8310025398247062 0.8270140340552886 0.8263411651170409 0.8190344763357922 0.8048782146436936 0.8043786735002112 0.788838017768229 0.7888339279784775 0.7876116330051595 0.7243207477714482 0.7231197984956733 0.7166679317570418 0.7166413423392444 ], [2.6167566893885946e-64 9.9971945979271e-62 1.0988105538286149e-55 9.689012218373954e-45 1.852371257742919e-28 4.963073702036483e-11 0.00024028104610840568 0.0017312417129997097 0.006617560120351508 0.01657163899420473 0.12840898806505913 0.23797162019330395 0.32004178563319347 0.3744459281631159 0.4575433884543856 ]
/home/jchakrab/fits/midir/2017/finalCalcal_jcf_115545115559_corrected_cmap.fits, 222, 583, [0.19944598337950137 0.5983379501385041 0.997229916897507 1.3961218836565095 1.7950138504155124 2.193905817174515 2.5927977839335177 6.182825484764542 6.581717451523545 8.57617728531856 4.188365650969529 8.177285318559557 2.9916897506925206 10.570637119113572 4.587257617728532 ], [1.2641293226505828 1.256986830624656 0.8014555271302097 0.8012345957392032 0.795326584102868 0.7952272348232279 0.7885958089692324 0.7783761176561232 0.7585577213904577 0.7585308982171274 0.7557133107638764 0.7272772330213383 0.7271299896909359 0.7161605700357456 0.7161550080480927 ], [1.7335152967293704e-117 8.056132429964769e-114 2.9404411491314665e-106 2.3120967601102863e-94 1.4060894540331406e-77 1.3727354710548437e-55 8.5832188197173e-30 6.446494412995668e-11 1.4858179760671756e-09 2.3408307992031864e-08 1.4662657686410948e-07 5.552175665258812e-07 8.620117447774252e-07 1.1803111078559695e-06 6.962873607340971e-06 ]
