,normeddate,absdate,power,lon,fixedlon
249,0.009020860740462319,2000-01-15,503.9443511761652,449.0,197.5
250,0.233898032056273,2000-12-29,241.33333333333331,296.5,232.75
251,0.233898032056273,2000-12-29,240.21562759628657,297.5,230.25
252,0.233898032056273,2000-12-29,83.83333333333334,303.0,216.5
253,0.033506054178860045,2000-02-22,184.0,175.5,295.25
254,0.233898032056273,2000-12-29,448.3333333333333,481.0,153.5
255,0.033506054178860045,2000-02-22,54.833333333333336,343.0,191.5
256,0.033506054178860045,2000-02-22,204.66666666666669,342.0,210.0
257,0.31377023652911645,2001-05-02,437.6232277899252,388.0,200.0
258,0.033506054178860045,2000-02-22,142.5,175.5,289.25
259,0.24807367036271377,2001-01-20,57.83333333333328,235.0,248.5
260,0.10371305071549386,2000-06-10,698.7624371786098,281.5,279.25
261,0.31377023652911645,2001-05-02,175.62322778992524,385.0,183.5
262,0.233898032056273,2000-12-29,409.66763011763436,125.0,326.5
263,0.10371305071549386,2000-06-10,246.5,302.0,238.0
264,0.233898032056273,2000-12-29,0.0,352.5,183.75
265,0.10371305071549386,2000-06-10,586.6917250817004,282.0,281.0
266,0.10371305071549386,2000-06-10,210.83333333333334,304.0,225.0
267,0.033506054178860045,2000-02-22,0.0,533.0,93.5
268,0.31377023652911645,2001-05-02,65.16666666666666,387.5,172.25
269,0.033506054178860045,2000-02-22,127.33333333333334,342.5,202.75
270,0.233898032056273,2000-12-29,298.96401252589817,359.5,219.25
271,0.10371305071549386,2000-06-10,234.49999999999997,307.0,235.5
272,0.033506054178860045,2000-02-22,115.66666666666666,176.0,286.0
273,0.17910167261792895,2000-10-05,370.6666666666667,419.0,182.5
274,0.10371305071549386,2000-06-10,51.11416569910317,559.0,85.5
275,0.17845732542218165,2000-10-04,7.500000000000018,235.0,242.5
276,0.2345423792520203,2000-12-30,487.16666666666663,300.5,241.75
277,0.2345423792520203,2000-12-30,204.16666666666666,496.5,137.75
278,0.17845732542218165,2000-10-04,348.07100010632263,401.5,200.25
279,0.033506054178860045,2000-02-22,0.0,342.5,188.75
280,0.31377023652911645,2001-05-02,136.0,387.5,180.25
281,0.033506054178860045,2000-02-22,278.33333333333337,537.0,117.5
282,0.033506054178860045,2000-02-22,48.92296840451718,341.0,194.5
283,0.17910167261792895,2000-10-05,34.51502044966131,237.5,243.25
284,0.033506054178860045,2000-02-22,636.9999999999999,534.5,147.75
285,0.4396551724137931,2006-06-26,407.8333333333334,431.0,173.5
286,0.4375,2006-06-22,246.16666666666666,445.0,165.5
287,0.6217672413793104,2007-05-30,750.4999999999999,386.0,236.0
288,0.6217672413793104,2007-05-30,598.454222101916,388.0,228.0
289,0.6061422413793104,2007-05-01,233.32715887205438,232.5,262.75
290,0.7688802083333334,2008-02-27,390.40316809356597,150.5,312.75
291,0.4703663793103448,2006-08-22,473.21302435681105,365.0,217.5
292,0.7990301724137931,2008-04-23,227.33333333333334,127.5,312.25
293,0.4396551724137931,2006-06-26,249.82081979262895,270.0,248.0
294,0.6217672413793104,2007-05-30,29.333333333333332,402.0,161.0
295,0.640625,2007-07-04,681.3671722021744,545.0,140.5
296,0.6627155172413793,2007-08-14,5.833333333333333,379.0,170.5
297,0.6352370689655172,2007-06-24,519.0635014577235,256.5,268.75
298,0.5706043462643678,2007-02-24,851.4595452500755,428.5,239.75
299,0.4057112068965517,2006-04-24,28.79894609344329,130.5,296.75
300,0.7688802083333334,2008-02-27,237.5,152.5,312.75
301,0.662176724137931,2007-08-13,60.33333333333333,355.5,186.25
302,0.7688802083333334,2008-02-27,280.56983476023265,380.5,194.75
303,0.5818965517241379,2007-03-17,966.1090015673024,404.5,262.75
304,0.6352370689655172,2007-06-24,0.0,286.0,217.0
305,0.6551724137931034,2007-07-31,210.49999999999994,485.0,144.5
306,0.5818965517241379,2007-03-17,636.7870813208109,388.5,227.75
307,0.4014008620689655,2006-04-16,197.8126762161163,420.0,169.0
308,0.5818965517241379,2007-03-17,663.620653206312,387.0,214.5
309,0.6217672413793104,2007-05-30,267.16566801367884,400.5,176.75
310,0.4014008620689655,2006-04-16,184.66666666666666,396.0,184.0
